model,graphs,nodes,unique_edges,sampled_non_edges,node_feature_mse,edge_feature_mse,aa_identity_accuracy_pct,aa_identity_misclassified_pct,chain_accuracy_pct,interface_node_accuracy_pct,interface_edge_accuracy_pct,rsasa_i_mae,rsasa_i_rmse,rsasa_i_bias,drsasa_mae,drsasa_rmse,drsasa_bias,ca_dist_mae_angstrom,ca_dist_rmse_angstrom,ca_dist_bias_angstrom,edge_recall_pct,edge_precision_pct,edge_specificity_pct,sampled_edge_accuracy_pct,edge_f1_pct,checkpoint,target_id,graph_name,sample_index,hdf5_path,node_features,edge_features,true_dockq,predicted_dockq,dockq_abs_error,dockq_squared_error
gate_all_features,1,257,1421,1421,0.021903643559178235,0.46525600575628956,73.92996108949417,26.070038910505833,100.0,96.49805447470817,100.0,,,,,,,0.7718860645012315,0.9636258054571338,-0.19415059851392066,83.6734693877551,97.61904761904762,97.95918367346938,90.81632653061224,90.10989010989012,checkpoints/gate_all_features/gate_model.pt,4bi8,complex.0_0_11,34726,/scratch/ppi_autoencoder_code/processed_graph_data/4bi8.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.013000000268220901,0.3274783194065094,0.3144783191382885,0.09889661320804323
gate_all_features,1,257,1407,1407,0.021867115842524373,0.4471815986335066,73.15175097276264,26.848249027237358,100.0,96.49805447470817,100.0,,,,,,,0.7498419245846659,0.9449028271031187,-0.1892500215163024,81.6631130063966,98.12126387702818,98.4363894811656,90.04975124378109,89.13886733902251,checkpoints/gate_all_features/gate_model.pt,4bi8,complex.0_0_14,33140,/scratch/ppi_autoencoder_code/processed_graph_data/4bi8.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.0430000014603138,0.14140953123569489,0.09840952977538109,0.009684435550611617
gate_all_features,1,257,1386,1386,0.020858597325317252,0.4506457220080267,74.31906614785993,25.680933852140075,100.0,97.27626459143968,100.0,,,,,,,0.7563916931592712,0.948760823860118,-0.19376409621465773,83.40548340548341,97.71766694843618,98.05194805194806,90.72871572871573,89.99610743479953,checkpoints/gate_all_features/gate_model.pt,4bi8,complex.0_0_3,33398,/scratch/ppi_autoencoder_code/processed_graph_data/4bi8.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.009999999776482582,0.05012373626232147,0.04012373648583889,0.001609914229585039
gate_all_features,1,257,1411,1411,0.021262774418553235,0.44033387398398743,74.31906614785993,25.680933852140075,100.0,98.44357976653697,100.0,,,,,,,0.7494763347969082,0.9375175332048155,-0.18105443228566842,83.13253012048193,98.24120603015075,98.51169383416017,90.82211197732106,90.05758157389636,checkpoints/gate_all_features/gate_model.pt,4bi8,complex.0_0_36,33656,/scratch/ppi_autoencoder_code/processed_graph_data/4bi8.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.028999999165534973,0.09088447690010071,0.061884477734565735,0.003829688584479962
gate_all_features,1,257,1404,1404,0.02058531414041428,0.4650966285640358,78.21011673151752,21.78988326848249,100.0,98.0544747081712,100.0,,,,,,,0.7608596497451477,0.9639557538839877,-0.15815043653178418,82.62108262108262,97.5609756097561,97.93447293447294,90.27777777777779,89.47165445430004,checkpoints/gate_all_features/gate_model.pt,4bi8,complex.0_0_37,33914,/scratch/ppi_autoencoder_code/processed_graph_data/4bi8.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.010999999940395355,0.08177739381790161,0.07077739387750626,0.00500943948409166
gate_all_features,1,257,1385,1385,0.020135634604131203,0.45503991743287453,77.04280155642024,22.957198443579763,100.0,97.27626459143968,100.0,,,,,,,0.7583015744866878,0.9532571796107635,-0.16282736437415388,81.80505415162455,97.92566983578219,98.26714801444044,90.03610108303249,89.14240755310779,checkpoints/gate_all_features/gate_model.pt,4bi8,complex.0_0_38,33144,/scratch/ppi_autoencoder_code/processed_graph_data/4bi8.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.04699999839067459,0.041375815868377686,0.0056241825222969055,3.163142904410998e-05
gate_all_features,1,257,1394,1394,0.02038052548441231,0.4780325540682165,73.92996108949417,26.070038910505833,100.0,97.27626459143968,100.0,,,,,,,0.7763972234520714,0.9770096268362839,-0.2184062503502735,83.50071736011478,97.73299748110831,98.06312769010043,90.7819225251076,90.05802707930367,checkpoints/gate_all_features/gate_model.pt,4bi8,complex.0_0_5,33402,/scratch/ppi_autoencoder_code/processed_graph_data/4bi8.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.009999999776482582,0.10262811183929443,0.09262811206281185,0.00857996714432083
gate_all_features,1,257,1441,1441,0.02130528528613592,0.483527242434182,73.92996108949417,26.070038910505833,100.0,98.83268482490273,100.0,,,,,,,0.7815952870185635,0.9824951000086619,-0.18723521077078634,80.56904927133934,97.56302521008404,97.98750867453158,89.27827897293547,88.25541619156215,checkpoints/gate_all_features/gate_model.pt,4bi8,complex.0_10_0,33660,/scratch/ppi_autoencoder_code/processed_graph_data/4bi8.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5910000205039978,0.1441715657711029,0.4468284547328949,0.1996556679589867
gate_all_features,1,257,1421,1421,0.021518402315510176,0.4731501579955797,75.87548638132296,24.124513618677046,100.0,96.88715953307393,100.0,,,,,,,0.7681587536011172,0.9714384172991286,-0.1629923874857055,79.73258268824772,97.25321888412017,97.74806474313863,88.74032371569317,87.62567672080432,checkpoints/gate_all_features/gate_model.pt,4bi8,complex.0_10_2,33918,/scratch/ppi_autoencoder_code/processed_graph_data/4bi8.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.44200000166893005,0.11347153782844543,0.3285284638404846,0.10793095155338861
gate_all_features,1,257,1465,1465,0.021221328211792123,0.4712226112547995,73.54085603112841,26.45914396887159,100.0,97.66536964980544,100.0,,,,,,,0.7641783209790955,0.9699295860544708,-0.1985045136852069,81.22866894197952,96.43435980551054,96.99658703071673,89.11262798634813,88.18080770655799,checkpoints/gate_all_features/gate_model.pt,4bi8,complex.0_10_22,33148,/scratch/ppi_autoencoder_code/processed_graph_data/4bi8.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5860000252723694,0.33014973998069763,0.25585028529167175,0.06545936848382983
