model,graphs,nodes,unique_edges,sampled_non_edges,node_feature_mse,edge_feature_mse,aa_identity_accuracy_pct,aa_identity_misclassified_pct,chain_accuracy_pct,interface_node_accuracy_pct,interface_edge_accuracy_pct,rsasa_i_mae,rsasa_i_rmse,rsasa_i_bias,drsasa_mae,drsasa_rmse,drsasa_bias,ca_dist_mae_angstrom,ca_dist_rmse_angstrom,ca_dist_bias_angstrom,edge_recall_pct,edge_precision_pct,edge_specificity_pct,sampled_edge_accuracy_pct,edge_f1_pct,checkpoint,target_id,graph_name,sample_index,hdf5_path,node_features,edge_features,true_dockq,predicted_dockq,dockq_abs_error,dockq_squared_error
gate_all_features,1,382,2150,2150,0.01964075595977362,0.4325727595839389,76.70157068062828,23.298429319371728,100.0,98.95287958115183,100.0,,,,,,,0.7497597202034884,0.929991675127625,-0.05157564384992733,85.34883720930233,95.822454308094,96.27906976744185,90.81395348837209,90.2829028290283,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_0_10,25372,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.04399999976158142,0.041375815868377686,0.0026241838932037354,6.8863411053499135e-06
gate_all_features,1,382,2202,2202,0.020028513309673035,0.42054170613717645,75.91623036649214,24.083769633507856,100.0,97.64397905759162,100.0,,,,,,,0.7431195473042972,0.9169204986650024,-0.079982206672024,82.87920072661217,96.45877378435517,96.95731153496821,89.91825613079018,89.15486077186127,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_10_25,25755,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5550000071525574,0.12700918316841125,0.4279908239841461,0.18317614541462834
gate_all_features,1,382,2182,2182,0.019993126137037607,0.41768197987081807,77.22513089005236,22.774869109947648,100.0,97.90575916230367,100.0,,,,,,,0.7440844010476341,0.9136845180887323,-0.05570228639597417,82.40146654445462,97.45257452574526,97.84601283226397,90.12373968835931,89.29724360566178,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_10_28,26138,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.527999997138977,0.09065920114517212,0.43734079599380493,0.1912669718404949
gate_all_features,1,382,2189,2189,0.02042306122015,0.408091928927307,75.39267015706807,24.607329842931936,100.0,98.1675392670157,100.0,,,,,,,0.7330098646642302,0.9031699038307173,-0.058953457305615437,82.59479214253084,97.72972972972973,98.08131566925536,90.3380539058931,89.52711067095815,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_10_33,26521,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5329999923706055,0.2046741545200348,0.3283258378505707,0.10779785580027923
gate_all_features,1,382,2196,2196,0.020107970131062032,0.41952648058615094,75.91623036649214,24.083769633507856,100.0,97.90575916230367,100.0,,,,,,,0.7401625558543944,0.9157187216965058,-0.07951726722369863,81.51183970856101,97.60087241003271,97.99635701275045,89.75409836065575,88.83374689826303,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_10_36,25376,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5070000290870667,0.09935541450977325,0.4076446145772934,0.16617413179387008
gate_all_features,1,382,2217,2217,0.020201166035844167,0.42694810343369416,76.43979057591623,23.560209424083766,100.0,98.69109947643979,100.0,,,,,,,0.7433758272369756,0.9238022643445171,-0.07543583286201089,82.54397834912042,97.54797441364606,97.92512404149753,90.23455119530898,89.4209626191058,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_10_48,25759,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5609999895095825,0.056882768869400024,0.5041172206401825,0.25413417214598244
gate_all_features,1,382,2201,2201,0.02006150926084305,0.41746310936435144,76.70157068062828,23.298429319371728,100.0,98.1675392670157,100.0,,,,,,,0.7369288262969956,0.9134479377236369,-0.06664903182324795,82.59881871876419,97.16729021913414,97.5920036347115,90.09541117673785,89.29273084479371,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_11_1,26142,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5249999761581421,0.0906413197517395,0.4343586564064026,0.1886674423951753
gate_all_features,1,382,2181,2181,0.02038705309250989,0.4122506709669446,74.86910994764398,25.130890052356026,100.0,97.64397905759162,100.0,,,,,,,0.7384131710117205,0.9077092607747421,-0.0652615399821971,81.98074277854195,97.33260751224823,97.75332416322787,89.86703347088492,88.99950223992036,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_11_17,26525,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.31700000166893005,0.041375815868377686,0.27562418580055237,0.07596869179821741
gate_all_features,1,382,2202,2202,0.0206116536070993,0.40808543414012827,75.6544502617801,24.345549738219894,100.0,96.59685863874346,100.0,,,,,,,0.7360479509040078,0.9031065740002502,-0.06447413528539396,82.37965485921889,96.64358018114012,97.13896457765668,89.75930971843779,88.94336847266486,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_11_2,25380,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.41200000047683716,0.11526477336883545,0.2967352271080017,0.08805179500683735
gate_all_features,1,382,2189,2189,0.020340358002420723,0.40955267392537975,74.86910994764398,25.130890052356026,100.0,96.8586387434555,100.0,,,,,,,0.7343438829445523,0.9047077492731597,-0.08254721873750856,81.5897670169027,97.70240700218818,98.08131566925536,89.83554134307903,88.92208115509086,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_11_21,25763,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.6420000195503235,0.19196529686450958,0.4500347226858139,0.20253125162289742
gate_all_features,1,382,2199,2199,0.02068619181121434,0.40723150304470784,76.43979057591623,23.560209424083766,100.0,96.59685863874346,100.0,,,,,,,0.7335857896167292,0.902106288080938,-0.05913866710099051,81.85538881309687,97.82608695652173,98.18099135970895,90.01819008640291,89.13097301312206,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_11_22,26146,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.4090000092983246,0.12205447256565094,0.28694553673267365,0.08233774105080216
gate_all_features,1,382,2210,2210,0.02048687796431573,0.4473750187800481,76.43979057591623,23.560209424083766,100.0,97.64397905759162,100.0,,,,,,,0.7597733579609729,0.9455795790113134,-0.08369696431569924,82.21719457013575,98.11015118790498,98.41628959276018,90.31674208144797,89.46331856228458,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_11_45,26529,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5619999766349792,0.041375815868377686,0.5206241607666016,0.2710495167739282
gate_all_features,1,382,2202,2202,0.020702714298181112,0.421260601601527,75.13089005235602,24.869109947643974,100.0,98.1675392670157,100.0,,,,,,,0.7438426559129484,0.9174597856260991,-0.05749640261228251,81.97093551316983,97.14747039827772,97.59309718437784,89.78201634877384,88.91625615763547,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_11_47,25384,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.6589999794960022,0.12083709239959717,0.538162887096405,0.289619293047938
gate_all_features,1,382,2189,2189,0.020469206165892914,0.41806575379561156,77.22513089005236,22.774869109947648,100.0,97.64397905759162,100.0,,,,,,,0.7361887116691411,0.9141227588897974,-0.08943923524984654,82.73184102329832,97.36559139784946,97.7615349474646,90.24668798538146,89.45418621881946,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_11_8,25767,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.6050000190734863,0.11703316867351532,0.487966850399971,0.2381116470892677
gate_all_features,1,382,2190,2190,0.020350020933809422,0.39256134729951486,76.96335078534031,23.03664921465969,100.0,96.8586387434555,100.0,,,,,,,0.722500958725742,0.8857318595242653,-0.04637046012704231,82.64840182648402,98.0498374864572,98.35616438356163,90.50228310502283,89.69276511397423,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_12_1,26150,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.4300000071525574,0.18113896250724792,0.24886104464530945,0.0619318195419547
gate_all_features,1,382,2188,2188,0.020216150660562492,0.4241106218132284,76.43979057591623,23.560209424083766,100.0,97.90575916230367,100.0,,,,,,,0.7457796476876714,0.9207729586528128,-0.08362307365459323,82.95246800731262,96.9551282051282,97.39488117001828,90.17367458866545,89.4088669950739,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_12_10,26533,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.546999990940094,0.1401797980070114,0.4068201929330826,0.16550266937811053
gate_all_features,1,382,2192,2192,0.020546139222789184,0.41232533698534446,76.17801047120419,23.821989528795807,100.0,97.90575916230367,100.0,,,,,,,0.741340247383953,0.9077955614876719,-0.0590563586158474,82.48175182481752,97.36133548734517,97.76459854014598,90.12317518248175,89.30600148184737,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_12_20,25388,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.44699999690055847,0.1332387924194336,0.3137612044811249,0.09844609343744626
gate_all_features,1,382,2229,2229,0.021078210510224855,0.4216488221666106,74.08376963350786,25.916230366492144,100.0,97.90575916230367,100.0,,,,,,,0.7446663652422612,0.9178800447593394,-0.07469739267889187,82.907133243607,97.36564805057955,97.75684163301929,90.33198743831315,89.55657862854373,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_12_41,25771,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.3490000069141388,0.11914375424385071,0.22985625267028809,0.05283389689162732
gate_all_features,1,382,2201,2201,0.020364292004969732,0.4067885569148256,77.22513089005236,22.774869109947648,100.0,97.38219895287958,100.0,,,,,,,0.729124146339732,0.9015351374996722,-0.06795905536545888,82.00817810086325,97.8319783197832,98.18264425261245,90.09541117673785,89.22392486406328,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_12_44,26154,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5820000171661377,0.15753918886184692,0.42446082830429077,0.1801669947647646
gate_all_features,1,382,2198,2198,0.02050780160605255,0.40676069042702173,76.43979057591623,23.560209424083766,100.0,97.64397905759162,100.0,,,,,,,0.729307526995422,0.9016407037837049,-0.050102348431768584,81.48316651501365,97.28408473655622,97.72520473157415,89.60418562329392,88.68531814805645,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_13_12,26537,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.8830000162124634,0.07242989540100098,0.8105701208114624,0.6570239207523088
gate_all_features,1,382,2229,2229,0.02030120333962529,0.4296922645209455,76.17801047120419,23.821989528795807,100.0,97.64397905759162,100.0,,,,,,,0.7478281999179845,0.9266786810140866,-0.07898845989215315,83.26603858232392,97.47899159663865,97.84656796769852,90.55630327501122,89.81369465279458,checkpoints/gate_all_features/gate_model.pt,2sic,complex.0_13_25,25392,/scratch/ppi_autoencoder_code/processed_graph_data/2sic.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5759999752044678,0.07385550439357758,0.5021444708108902,0.25214906956594896
