model,graphs,nodes,unique_edges,sampled_non_edges,node_feature_mse,edge_feature_mse,aa_identity_accuracy_pct,aa_identity_misclassified_pct,chain_accuracy_pct,interface_node_accuracy_pct,interface_edge_accuracy_pct,rsasa_i_mae,rsasa_i_rmse,rsasa_i_bias,drsasa_mae,drsasa_rmse,drsasa_bias,ca_dist_mae_angstrom,ca_dist_rmse_angstrom,ca_dist_bias_angstrom,edge_recall_pct,edge_precision_pct,edge_specificity_pct,sampled_edge_accuracy_pct,edge_f1_pct,checkpoint,target_id,graph_name,sample_index,hdf5_path,node_features,edge_features,true_dockq,predicted_dockq,dockq_abs_error,dockq_squared_error
gate_all_features,1,629,3615,3615,0.021388155753461934,0.5987926013571923,71.06518282988871,28.934817170111295,100.0,98.72813990461049,100.0,,,,,,,0.8351815082555325,1.0941247382146002,-0.3150330856133299,88.0774550484094,94.28486822623631,94.66113416320884,91.36929460580913,91.07551487414187,checkpoints/gate_all_features/gate_model.pt,2vdb,complex.0_0_16,29012,/scratch/ppi_autoencoder_code/processed_graph_data/2vdb.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.12099999934434891,0.041375815868377686,0.07962418347597122,0.006340010594215129
gate_all_features,1,629,3638,3638,0.021324910840507118,0.5850477758641424,70.90620031796503,29.09379968203497,100.0,98.88712241653418,100.0,,,,,,,0.8242615652058136,1.081417926650701,-0.3062868291300165,86.8609125893348,94.44112372982666,94.88730071467839,90.87410665200659,90.49255441008019,checkpoints/gate_all_features/gate_model.pt,2vdb,complex.0_0_20,29642,/scratch/ppi_autoencoder_code/processed_graph_data/2vdb.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.028999999165534973,0.041375815868377686,0.012375816702842712,0.00015316083906236067
gate_all_features,1,629,3621,3621,0.021530771069417094,0.6370334830675228,72.65500794912559,27.344992050874406,100.0,98.5691573926868,100.0,,,,,,,0.8418490608171085,1.128505596310034,-0.349396822301764,87.40679370339686,93.83338274533057,94.25573046119857,90.8312620822977,90.50614812696595,checkpoints/gate_all_features/gate_model.pt,2vdb,complex.0_0_47,28336,/scratch/ppi_autoencoder_code/processed_graph_data/2vdb.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.1120000034570694,0.041375815868377686,0.07062418758869171,0.004987775872562716
gate_all_features,1,629,3630,3630,0.02115351796443105,0.6163489475723141,72.17806041335453,27.82193958664547,100.0,98.41017488076311,100.0,,,,,,,0.833869501119146,1.1100766390786265,-0.3453441777505165,88.59504132231405,95.06355305941472,95.39944903581267,91.99724517906336,91.71538571224868,checkpoints/gate_all_features/gate_model.pt,2vdb,complex.0_10_12,28966,/scratch/ppi_autoencoder_code/processed_graph_data/2vdb.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.3630000054836273,0.041375815868377686,0.32162418961524963,0.10344211934566605
gate_all_features,1,629,3661,3661,0.02143819505449216,0.5976639189898594,71.06518282988871,28.934817170111295,100.0,98.5691573926868,100.0,,,,,,,0.8275957063259697,1.0928663583332865,-0.31513996640048825,87.59901666211418,94.96594610601126,95.35645998361103,91.4777383228626,91.13384484228474,checkpoints/gate_all_features/gate_model.pt,2vdb,complex.0_10_20,29596,/scratch/ppi_autoencoder_code/processed_graph_data/2vdb.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.4020000100135803,0.041375815868377686,0.36062419414520264,0.1300498094028768
gate_all_features,1,629,3629,3629,0.021434598135145297,0.5911776767876825,71.54213036565977,28.457869634340227,100.0,98.5691573926868,100.0,,,,,,,0.83101418800806,1.0870770713304871,-0.328508130575744,88.01322678423809,94.97472494796313,95.34306971617525,91.67814825020668,91.36155606407324,checkpoints/gate_all_features/gate_model.pt,2vdb,complex.0_10_28,30226,/scratch/ppi_autoencoder_code/processed_graph_data/2vdb.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5289999842643738,0.041375815868377686,0.4876241683959961,0.23777732960388676
gate_all_features,1,629,3641,3641,0.021951705462878487,0.6192371815778632,70.74721780604133,29.25278219395866,100.0,97.93322734499205,100.0,,,,,,,0.8382997164455164,1.112493459206846,-0.335206016869507,87.66822301565504,94.71810089020771,95.11123317769844,91.38972809667673,91.0569105691057,checkpoints/gate_all_features/gate_model.pt,2vdb,complex.0_10_43,28340,/scratch/ppi_autoencoder_code/processed_graph_data/2vdb.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5569999814033508,0.041375815868377686,0.5156241655349731,0.2658682800836374
gate_all_features,1,629,3636,3636,0.021880419858361033,0.59763060046239,70.74721780604133,29.25278219395866,100.0,98.88712241653418,100.0,,,,,,,0.8367772873478754,1.0930142381281025,-0.3346576082168764,87.1012101210121,95.13367377590868,95.54455445544554,91.32288228822883,90.94041636755203,checkpoints/gate_all_features/gate_model.pt,2vdb,complex.0_10_45,28970,/scratch/ppi_autoencoder_code/processed_graph_data/2vdb.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5559999942779541,0.08201098442077637,0.47398900985717773,0.22466558146538773
gate_all_features,1,629,3637,3637,0.02145738377014945,0.5906998196702296,72.33704292527821,27.662957074721785,100.0,98.72813990461049,100.0,,,,,,,0.8261893951273371,1.0865761287320748,-0.320189523474017,87.3247181743195,93.88117055867573,94.3084960131977,90.81660709375859,90.48433048433048,checkpoints/gate_all_features/gate_model.pt,2vdb,complex.0_10_8,29600,/scratch/ppi_autoencoder_code/processed_graph_data/2vdb.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.7409999966621399,0.041375815868377686,0.6996241807937622,0.48947399435134287
gate_all_features,1,629,3666,3666,0.021609173325517823,0.5843774240913121,71.06518282988871,28.934817170111295,100.0,98.88712241653418,100.0,,,,,,,0.8278643435880387,1.0808586919716687,-0.32549459454275775,87.72504091653029,95.37366548042705,95.74468085106383,91.73486088379705,91.38959931798807,checkpoints/gate_all_features/gate_model.pt,2vdb,complex.0_10_9,30230,/scratch/ppi_autoencoder_code/processed_graph_data/2vdb.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.699999988079071,0.041375815868377686,0.6586241722106934,0.43378580022022106
