model,graphs,nodes,unique_edges,sampled_non_edges,node_feature_mse,edge_feature_mse,aa_identity_accuracy_pct,aa_identity_misclassified_pct,chain_accuracy_pct,interface_node_accuracy_pct,interface_edge_accuracy_pct,rsasa_i_mae,rsasa_i_rmse,rsasa_i_bias,drsasa_mae,drsasa_rmse,drsasa_bias,ca_dist_mae_angstrom,ca_dist_rmse_angstrom,ca_dist_bias_angstrom,edge_recall_pct,edge_precision_pct,edge_specificity_pct,sampled_edge_accuracy_pct,edge_f1_pct,checkpoint,target_id,graph_name,sample_index,hdf5_path,node_features,edge_features,true_dockq,predicted_dockq,dockq_abs_error,dockq_squared_error
gate_all_features,1,142,680,680,0.02574712579900568,0.4365667006548713,62.676056338028175,37.323943661971825,100.0,94.36619718309859,100.0,,,,,,,0.7642833036534926,0.9340017836794319,-0.13600420110365924,86.1764705882353,95.28455284552845,95.73529411764706,90.95588235294117,90.5019305019305,checkpoints/gate_all_features/gate_model.pt,1wqj,complex.0_0_36,15412,/scratch/ppi_autoencoder_code/processed_graph_data/1wqj.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.019999999552965164,0.041375815868377686,0.02137581631541252,0.00045692552315025614
gate_all_features,1,142,702,702,0.028078469973672825,0.45860955654046476,56.33802816901409,43.66197183098591,100.0,94.36619718309859,100.0,,,,,,,0.7888662658865295,0.9565696520023748,-0.1615313016451322,88.74643874643876,95.40581929555896,95.72649572649573,92.23646723646723,91.95571955719558,checkpoints/gate_all_features/gate_model.pt,1wqj,complex.0_0_42,15555,/scratch/ppi_autoencoder_code/processed_graph_data/1wqj.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.019999999552965164,0.27463170886039734,0.2546317093074322,0.06483730738482464
gate_all_features,1,142,727,727,0.02871221036825534,0.5093906827609181,62.676056338028175,37.323943661971825,100.0,88.02816901408451,100.0,,,,,,,0.8297956170209336,1.0081426213772517,-0.229810900996443,86.51994497936725,92.63622974963181,93.12242090784044,89.82118294360384,89.47368421052632,checkpoints/gate_all_features/gate_model.pt,1wqj,complex.0_0_47,15698,/scratch/ppi_autoencoder_code/processed_graph_data/1wqj.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.03500000014901161,0.40999835729599,0.3749983571469784,0.14062376786293274
gate_all_features,1,142,718,718,0.0262359296771842,0.4849855640804535,69.01408450704226,30.98591549295775,100.0,94.36619718309859,100.0,,,,,,,0.7932108504526463,0.9831052586462043,-0.21015069478069506,85.65459610027855,96.24413145539906,96.65738161559888,91.15598885793872,90.64112011790716,checkpoints/gate_all_features/gate_model.pt,1wqj,complex.0_10_11,15841,/scratch/ppi_autoencoder_code/processed_graph_data/1wqj.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.6980000138282776,0.4378684461116791,0.2601315677165985,0.06766843252269528
gate_all_features,1,142,707,707,0.025172860002700866,0.4864218359789383,67.6056338028169,32.3943661971831,100.0,95.07042253521126,100.0,,,,,,,0.8023675597540223,0.985147378681481,-0.2062878858250641,86.28005657708628,95.01557632398755,95.47383309759547,90.87694483734087,90.43736100815418,checkpoints/gate_all_features/gate_model.pt,1wqj,complex.0_10_12,15416,/scratch/ppi_autoencoder_code/processed_graph_data/1wqj.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.6050000190734863,0.22703394293785095,0.3779660761356354,0.14285835470936892
gate_all_features,1,142,712,712,0.025600448002735875,0.5060901427536868,66.19718309859155,33.80281690140845,100.0,96.47887323943662,100.0,,,,,,,0.8084943107004916,1.0051519147086079,-0.2311441871557343,85.39325842696628,94.26356589147287,94.80337078651685,90.09831460674157,89.60943257184967,checkpoints/gate_all_features/gate_model.pt,1wqj,complex.0_10_2,15559,/scratch/ppi_autoencoder_code/processed_graph_data/1wqj.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.4399999976158142,0.3156243562698364,0.12437564134597778,0.015469300160223298
gate_all_features,1,142,712,712,0.0273666503945325,0.5056014328860166,67.6056338028169,32.3943661971831,100.0,90.84507042253522,100.0,,,,,,,0.8085713761576107,1.0039585073073243,-0.19267092929797225,86.09550561797754,94.59876543209876,95.08426966292134,90.58988764044943,90.14705882352942,checkpoints/gate_all_features/gate_model.pt,1wqj,complex.0_10_34,15702,/scratch/ppi_autoencoder_code/processed_graph_data/1wqj.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5680000185966492,0.4973660707473755,0.07063394784927368,0.004989154588773914
gate_all_features,1,142,716,716,0.026924020960144745,0.4766599346139577,66.19718309859155,33.80281690140845,100.0,92.25352112676056,100.0,,,,,,,0.792878134956573,0.9751074617664578,-0.19920884031157254,88.12849162011173,94.46107784431138,94.83240223463687,91.4804469273743,91.1849710982659,checkpoints/gate_all_features/gate_model.pt,1wqj,complex.0_10_36,15845,/scratch/ppi_autoencoder_code/processed_graph_data/1wqj.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5350000262260437,0.4198637008666992,0.11513632535934448,0.013256373417252831
gate_all_features,1,142,705,705,0.025490319988333766,0.46998576712101064,67.6056338028169,32.3943661971831,100.0,92.25352112676056,100.0,,,,,,,0.7840743261026153,0.9682064936123129,-0.1564346638131649,87.80141843971631,94.93865030674846,95.31914893617022,91.56028368794327,91.23065585851143,checkpoints/gate_all_features/gate_model.pt,1wqj,complex.0_10_45,15420,/scratch/ppi_autoencoder_code/processed_graph_data/1wqj.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5320000052452087,0.5217783451080322,0.010221660137176514,0.00010448233595994338
gate_all_features,1,142,705,705,0.024930013737208406,0.44753114957335993,66.19718309859155,33.80281690140845,100.0,95.77464788732394,100.0,,,,,,,0.7750472697805851,0.9449723447994269,-0.16835226505360704,85.67375886524823,95.41864139020537,95.88652482269504,90.78014184397163,90.28400597907324,checkpoints/gate_all_features/gate_model.pt,1wqj,complex.0_11_13,15563,/scratch/ppi_autoencoder_code/processed_graph_data/1wqj.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.5230000019073486,0.4035469889640808,0.11945301294326782,0.01426902230122451
