model,graphs,nodes,unique_edges,sampled_non_edges,node_feature_mse,edge_feature_mse,aa_identity_accuracy_pct,aa_identity_misclassified_pct,chain_accuracy_pct,interface_node_accuracy_pct,interface_edge_accuracy_pct,rsasa_i_mae,rsasa_i_rmse,rsasa_i_bias,drsasa_mae,drsasa_rmse,drsasa_bias,ca_dist_mae_angstrom,ca_dist_rmse_angstrom,ca_dist_bias_angstrom,edge_recall_pct,edge_precision_pct,edge_specificity_pct,sampled_edge_accuracy_pct,edge_f1_pct,checkpoint,target_id,graph_name,sample_index,hdf5_path,node_features,edge_features,true_dockq,predicted_dockq,dockq_abs_error,dockq_squared_error
gate_all_features,1,235,1269,1269,0.02086375400683405,0.4290288109024084,74.46808510638297,25.531914893617024,100.0,97.02127659574468,100.0,,,,,,,0.7420211323045951,0.9260252083050815,-0.19366957692295853,84.16075650118204,97.17925386715196,97.5571315996848,90.85894405043341,90.20270270270271,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_1,25358,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.012000000104308128,0.19913248717784882,0.1871324870735407,0.035018567718328876
gate_all_features,1,235,1267,1267,0.021690908760351183,0.5087327964680347,74.46808510638297,25.531914893617024,100.0,96.59574468085106,100.0,,,,,,,0.7884007478757646,1.0083568136549859,-0.2409653757723091,83.89897395422258,97.34432234432234,97.71112865035518,90.80505130228887,90.12293344637558,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_10,25594,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.05700000002980232,0.041375815868377686,0.015624184161424637,0.00024411513071011248
gate_all_features,1,235,1268,1268,0.022022855304887724,0.4658799036068119,71.48936170212767,28.510638297872337,100.0,96.17021276595744,100.0,,,,,,,0.7730343213968849,0.964615206883372,-0.228662412625382,83.99053627760253,98.15668202764977,98.42271293375394,91.20662460567823,90.5227369315767,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_100,24016,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.013000000268220901,0.17216899991035461,0.1591689996421337,0.025334770447077562
gate_all_features,1,235,1289,1289,0.021485165977846953,0.42214542030825736,72.3404255319149,27.6595744680851,100.0,96.59574468085106,100.0,,,,,,,0.7460924241781419,0.9181689119645826,-0.19183086812542427,81.38091543832428,97.40018570102136,97.8277734678045,89.60434445306439,88.67286559594251,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_101,24252,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.013000000268220901,0.42012637853622437,0.40712637826800346,0.16575188788162146
gate_all_features,1,235,1286,1286,0.020828554016939674,0.4507654643911596,72.76595744680851,27.234042553191486,100.0,98.29787234042553,100.0,,,,,,,0.763585020928509,0.9487513444315648,-0.20258368081290096,81.49300155520996,97.30733519034355,97.74494556765163,89.61897356143079,88.70080406263224,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_102,24488,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.25200000405311584,0.1727120727300644,0.07928793132305145,0.006286576053488924
gate_all_features,1,235,1264,1264,0.021215457289085166,0.4798252250574812,72.3404255319149,27.6595744680851,100.0,97.44680851063829,100.0,,,,,,,0.7717534801628017,0.9792505035413396,-0.23203803919538668,84.09810126582279,96.81238615664846,97.23101265822784,90.66455696202532,90.00846740050804,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_103,24724,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.03400000184774399,0.054148659110069275,0.020148657262325287,0.0004059683894746535
gate_all_features,1,235,1253,1253,0.021267444898358166,0.4330914399191939,74.46808510638297,25.531914893617024,100.0,96.17021276595744,100.0,,,,,,,0.7487996581641561,0.9303041710689575,-0.2454823755019204,83.6392657621708,97.76119402985076,98.08459696727854,90.86193136472465,90.15053763440861,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_104,24020,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.09700000286102295,0.10807541012763977,0.011075407266616821,0.0001226646461214287
gate_all_features,1,235,1284,1284,0.02263950812747446,0.44622840762509736,70.2127659574468,29.78723404255319,100.0,95.74468085106383,100.0,,,,,,,0.7594216129861516,0.943661706125645,-0.21558563137351539,81.54205607476635,97.6679104477612,98.05295950155764,89.797507788162,88.87945670628183,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_105,24256,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.06199999898672104,0.3833004832267761,0.3213004842400551,0.10323400117289389
gate_all_features,1,235,1277,1277,0.021486327357633433,0.46114125322716815,74.8936170212766,25.106382978723406,100.0,95.74468085106383,100.0,,,,,,,0.7690633297339957,0.9597201463156214,-0.21373108913866729,82.30227094753329,97.4050046339203,97.80736100234925,90.05481597494128,89.21901528013582,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_106,24492,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.12300000339746475,0.15757803618907928,0.03457803279161453,0.00119564035173797
gate_all_features,1,235,1247,1247,0.02162114333368593,0.4400870683390136,71.48936170212767,28.510638297872337,100.0,95.74468085106383,100.0,,,,,,,0.7550249015606205,0.9375472998292411,-0.18390264564642642,83.56054530874097,97.47427502338635,97.83480352846833,90.69767441860465,89.98272884283247,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_107,24728,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.05400000140070915,0.041375815868377686,0.012624185532331467,0.00015937006035472712
gate_all_features,1,235,1288,1288,0.02160880348899148,0.46356570794715646,73.19148936170212,26.80851063829788,100.0,97.87234042553192,100.0,,,,,,,0.7615151731123836,0.9618728740009206,-0.2299392889745487,82.45341614906833,97.79005524861878,98.13664596273291,90.29503105590062,89.469250210615,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_108,24024,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.012000000104308128,0.19223105907440186,0.18023105897009373,0.0324832346174814
gate_all_features,1,235,1288,1288,0.021198408469932453,0.45672361006647905,72.76595744680851,27.234042553191486,100.0,98.29787234042553,100.0,,,,,,,0.7568436616696186,0.9552842961248491,-0.22256047977423815,81.98757763975155,97.32718894009217,97.74844720496894,89.86801242236024,89.00126422250317,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_109,24260,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.01899999938905239,0.20362921059131622,0.18462921120226383,0.03408794562917014
gate_all_features,1,235,1291,1291,0.0216384444983831,0.4943725680492351,72.3404255319149,27.6595744680851,100.0,98.29787234042553,100.0,,,,,,,0.7811727014093968,0.9940384172839142,-0.21444361750974295,81.79705654531371,97.148114075437,97.5987606506584,89.69790859798606,88.81412952060556,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_11,24496,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.009999999776482582,0.09723946452140808,0.0872394647449255,0.007610724208981099
gate_all_features,1,235,1257,1257,0.02106387435352318,0.4445429326241796,73.19148936170212,26.80851063829788,100.0,97.44680851063829,100.0,,,,,,,0.7610787791492641,0.9422658690085927,-0.21281004596913533,84.00954653937947,97.95918367346938,98.24980111376293,91.1296738265712,90.44967880085653,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_110,24732,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.07400000095367432,0.11196763813495636,0.03796763718128204,0.0014415414731294707
gate_all_features,1,235,1274,1274,0.021331370960582387,0.4734928723968554,71.91489361702128,28.08510638297872,100.0,98.29787234042553,100.0,,,,,,,0.7751305788240777,0.9722112145087919,-0.2144990019745879,82.88854003139717,97.05882352941177,97.48822605965462,90.1883830455259,89.41574936494496,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_111,24028,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.07599999755620956,0.3940356373786926,0.31803563982248306,0.10114666819729617
gate_all_features,1,235,1262,1262,0.02009580748685324,0.4545454941158627,74.8936170212766,25.106382978723406,100.0,98.29787234042553,100.0,,,,,,,0.7475549664625842,0.9530192977584504,-0.19185905637907338,83.67670364500792,96.96969696969697,97.3851030110935,90.53090332805071,89.83411314334326,checkpoints/gate_all_features/gate_model.pt,2pe6,random_2pe6_model_112,24264,/scratch/ppi_autoencoder_code/processed_graph_data/2pe6.hdf5,"aa_type,chain,interface_nodes","interface_edges,ca_dist",0.00800000037997961,0.07539375126361847,0.06739375088363886,0.0045419176581659735
