model,graphs,nodes,unique_edges,sampled_non_edges,node_feature_mse,edge_feature_mse,aa_identity_accuracy_pct,aa_identity_misclassified_pct,chain_accuracy_pct,interface_node_accuracy_pct,interface_edge_accuracy_pct,rsasa_i_mae,rsasa_i_rmse,rsasa_i_bias,drsasa_mae,drsasa_rmse,drsasa_bias,ca_dist_mae_angstrom,ca_dist_rmse_angstrom,ca_dist_bias_angstrom,edge_recall_pct,edge_precision_pct,edge_specificity_pct,sampled_edge_accuracy_pct,edge_f1_pct,target_id
gate_with_rsasa_drsasa_20ep,1363,857327,5001928,5001928,0.020859703761927664,0.4772610048264608,74.0738364707982,25.92616352920181,100.0,98.85166336765319,99.99904037003331,0.04813107415739711,0.0587874614244999,0.04206155800006052,,,,0.7730771566729963,0.9765870085168555,-0.15266215886216775,89.85939021913151,96.85555218436141,97.08268491669612,93.47103756791381,93.22639898649237,1atn
gate_with_rsasa_drsasa_20ep,1253,726740,4249602,4249602,0.021360953791046963,0.515719552771179,70.13127115612185,29.868728843878145,100.0,97.97093871260698,99.99915286184448,0.07393123167311808,0.08726173429623442,0.07159661326020088,,,,0.8047237227740497,1.0152079248316297,-0.2864356810368056,94.76951018001215,90.62699925222482,90.19856447733223,92.48403732867219,92.65197445755432,1dfj
gate_with_rsasa_drsasa_20ep,1208,300792,1578618,1578618,0.022131068179896095,0.49987104871518256,71.26386340062236,28.736136599377648,100.0,97.1967339556903,99.99828964321958,0.05717716410380798,0.07105193397943632,-0.04381670421316109,,,,0.8114918144117246,0.999101919429063,-0.15394651696225953,90.04287294329598,95.1801678437244,95.44031551648341,92.74159422988969,92.54027710006831,1fc2
gate_with_rsasa_drsasa_20ep,1291,265946,1476531,1476531,0.02041966857352067,0.40118766072862727,76.12184428417798,23.878155715822015,100.0,97.5720635016131,99.9989841053117,0.04267666380090918,0.05409084727217067,-0.020808260541366922,,,,0.7212826515001368,0.8947978328467778,-0.07284137543927223,88.17376675464314,96.8294059766032,97.1128272958712,92.64329702525717,92.29910310753988,1j2j
gate_with_rsasa_drsasa_20ep,1496,462264,2540495,2540495,0.02062938398465079,0.5184593406201659,74.20088953498434,25.799110465015662,100.0,98.44115051139607,99.99984255036912,0.04643376333048445,0.05637113059049854,-0.02842959927811239,,,,0.814922156245172,1.0178633166537825,-0.12042560494093721,88.0713404277513,96.70858982416132,97.00255265214062,92.53694653994596,92.18809775585264,1kac
gate_with_rsasa_drsasa_20ep,1501,891594,5346518,5346518,0.02136485839772889,0.5799110958393271,70.83953010002311,29.160469899976892,100.0,98.92608070489483,99.99745628837312,0.057714627450160844,0.0686584924493957,0.052839626703508835,,,,0.8349751990728329,1.0766081906170408,-0.18400890871908654,89.069633731711,94.55110342156087,94.86699567830877,91.96831470500987,91.72855181011336,1mah
gate_with_rsasa_drsasa_20ep,892,203376,1116424,1116424,0.02353332171814756,0.42525729935013734,65.11928644481159,34.880713555188414,100.0,97.15059790732437,100.0,0.06147488264009285,0.07577976870681871,-0.047246390429200334,,,,0.72073509953974,0.9218235395486223,-0.15259721230914894,89.52638065824455,96.29862290697372,96.55892384972017,93.04265225398237,92.78909733165919,1mbv
gate_with_rsasa_drsasa_20ep,1388,229020,1224393,1224393,0.02672014477572758,0.45892914905897025,66.03091433062615,33.969085669373854,100.0,92.40764998690071,99.9930577845512,0.09672969605202092,0.11592701339622893,-0.08789648570490553,,,,0.7483785517256369,0.9558399394084762,-0.03332187835833984,87.96301514301372,94.62339989984272,95.0018498962343,91.48243251962401,91.17172880928366,1n1j
gate_with_rsasa_drsasa_20ep,1385,306085,1652382,1652382,0.02133462265049837,0.4675030501421584,72.02182400313639,27.97817599686362,100.0,97.12106114314652,99.99134582681243,0.062021220139120356,0.07346028319455983,-0.052090816965783465,,,,0.7828615874718333,0.9662411621272302,-0.11296430420964922,89.74710448310378,97.10848249190308,97.3276760458538,93.53739026447879,93.28278876202076,1spp
gate_with_rsasa_drsasa_20ep,1433,444230,2565058,2565058,0.021565551474359828,0.5292496789015179,74.2547779303514,25.74522206964861,100.0,97.80496589604483,99.99980507263385,0.03461147396733491,0.04467096845263364,0.010816875460077523,,,,0.8021420484129281,1.0283064326559637,-0.09070442866117344,88.57749025558097,94.88848619958512,95.22845097459785,91.9029706150894,91.62444311590951,1udi
