model,graphs,nodes,unique_edges,sampled_non_edges,node_feature_mse,edge_feature_mse,aa_identity_accuracy_pct,aa_identity_misclassified_pct,chain_accuracy_pct,interface_node_accuracy_pct,interface_edge_accuracy_pct,rsasa_i_mae,rsasa_i_rmse,rsasa_i_bias,drsasa_mae,drsasa_rmse,drsasa_bias,ca_dist_mae_angstrom,ca_dist_rmse_angstrom,ca_dist_bias_angstrom,edge_recall_pct,edge_precision_pct,edge_specificity_pct,sampled_edge_accuracy_pct,edge_f1_pct,target_id
gat2_02_plus_interface_node_degree,1350,410400,2343581,2343581,0.0710849487107632,1.0097363410134292,22.22246588693957,77.77753411306043,99.40448343079922,96.24610136452242,97.392451978404,0.47590232378790487,0.8860062122205322,0.011596748394633826,,,,1.1223667945033289,1.413691747714004,0.024797977255974143,15.948328647484342,96.05684840852726,99.3453181264057,57.64682338694502,27.354917469478746,1acb
gat2_02_plus_interface_node_degree,1233,483336,2749819,2749819,0.06556035087316854,1.0630486097057945,21.791879768939207,78.20812023106079,99.83965605707003,96.0019530926726,97.72363199177838,0.4118233247320001,0.8064460170547594,-0.00794649472991071,,,,1.1314647432355718,1.4522146519826011,-0.0002384547200148376,15.844497401465333,96.80476186244101,99.47702012386998,57.660758762667655,27.23183104445615,1avx
gat2_02_plus_interface_node_degree,1303,465171,2640060,2640060,0.053953544811398677,1.2212417691893425,23.903682731726615,76.09631726827338,99.95571521010554,97.09182214712439,98.75495253895745,0.30406683568061155,0.6264004174906075,0.013982819632140663,,,,1.2170653206589943,1.5581720943774353,0.00021760435321759573,23.5049582206465,95.53327719267996,98.90100982553427,61.20298402309038,37.727469351313935,1buh
gat2_02_plus_interface_node_degree,1488,410688,2309478,2309478,0.07111898861726001,1.034659750768254,22.49590930341281,77.50409069658718,99.54052711547452,96.33322619604176,96.73250838501167,0.47010711461040894,0.8792536815306394,0.04553088309521688,,,,1.1367104487168271,1.4313053769859971,-0.06404937322883864,16.869396461018464,95.02038964713228,99.11594741322499,57.99267193712172,28.65206343836528,1fle
gat2_02_plus_interface_node_degree,1117,726050,4349423,4349423,0.05010478094474996,1.2674212968836254,18.032780111562566,81.96721988843744,99.94091316025066,97.8241167963639,98.94645795545755,0.22773031550640493,0.5244846303967617,-0.031235186921344235,,,,1.2143099014629712,1.5892881550866704,-0.14107536508574334,36.39740259799978,91.127712471801,96.45631156132663,66.42685707966322,52.0181775465241,1gla
gat2_02_plus_interface_node_degree,1164,542424,3147511,3147511,0.05908318663813906,0.9661231754302001,28.081722047697006,71.91827795230299,99.9634971903898,96.03631107768092,98.49122052313717,0.38218457644353876,0.7304733681781643,-0.028935341739474152,,,,1.090387988395955,1.3849398424671113,0.00036414413780568787,27.865383155134328,94.73928673274513,98.45268213518554,63.15903264515994,43.064371480568845,1m10
gat2_02_plus_interface_node_degree,1405,456625,2641744,2641744,0.06667499458486337,0.8843827872788091,22.56183958390364,77.43816041609635,99.56791678072817,96.64889132220094,96.9577672931215,0.41616208837275764,0.8326930102425076,-0.04200063539236629,,,,1.039120007943483,1.322470233346655,0.0027051901714291865,17.242283885190997,95.68360134020944,99.22218049894312,58.23223219206706,29.219231962137272,1r0r
gat2_02_plus_interface_node_degree,1307,218269,1112364,1112364,0.1483433740124265,1.1508293006313406,24.58205242155322,75.41794757844677,95.41895550902785,85.28375536608496,86.11632523166877,1.1544143946393672,1.5830692857256463,0.34722319886240816,,,,1.1552797043409808,1.4885400709022132,-0.18598071283578266,17.22439776907559,91.77951609271936,98.45724960534501,57.840823687210296,29.00532350129398,1r8o
gat2_02_plus_interface_node_degree,1389,229185,1206270,1206270,0.06899917426882839,1.001797292496316,19.02829591814473,80.97170408185526,99.94371359382158,94.8836093112551,97.56248601059464,0.48533178576182656,0.8434730918557268,-0.04604832262940532,,,,1.1009201471667633,1.4091591865091149,0.0009290383963729698,22.937070473442926,95.61630864504713,98.94841121805234,60.942740845747636,36.99865876635924,1wmh
gat2_02_plus_interface_node_degree,1002,468936,2738316,2738316,0.06108106268168034,1.0012840390723088,20.970025760444923,79.02997423955507,99.93026766978863,96.07430438268761,98.69635206455354,0.3729083095156618,0.7372248498222249,-0.08892847719392133,,,,1.092343607719352,1.4108148096495088,0.007368241052791014,25.075666942748754,95.80383577545672,98.90169724750541,61.98868209512708,39.74776572904179,1xg2
