model,graphs,nodes,unique_edges,sampled_non_edges,node_feature_mse,edge_feature_mse,aa_identity_accuracy_pct,aa_identity_misclassified_pct,chain_accuracy_pct,interface_node_accuracy_pct,interface_edge_accuracy_pct,rsasa_i_mae,rsasa_i_rmse,rsasa_i_bias,drsasa_mae,drsasa_rmse,drsasa_bias,ca_dist_mae_angstrom,ca_dist_rmse_angstrom,ca_dist_bias_angstrom,edge_recall_pct,edge_precision_pct,edge_specificity_pct,sampled_edge_accuracy_pct,edge_f1_pct,target_id
gat4_residual_02_plus_interface_node_degree,1350,410400,2343581,2343581,0.02530869857144867,0.48625025201504696,69.11695906432749,30.88304093567251,99.76364522417154,98.28898635477583,98.65739652267193,0.15931721608308788,0.2541873650547378,-0.03013083152730766,,,,0.7740911977088795,0.9805535661095527,-0.057765375090830795,40.48159632630577,97.20302289506955,98.83515867384143,69.65837750007361,57.15865078884528,1acb
gat4_residual_02_plus_interface_node_degree,1233,483336,2749819,2749819,0.025891310858853173,0.5311431640220499,66.50735720078785,33.49264279921215,99.95551748680008,98.28194051343165,99.15667176639627,0.14951061103826863,0.24882360843348517,-0.04260930206267116,,,,0.8028593311558501,1.0263052369867285,-0.10190664795081952,40.082856362546046,97.387722427947,98.92483832572253,69.50384734413429,56.79146947513776,1avx
gat4_residual_02_plus_interface_node_degree,1303,465171,2640060,2640060,0.025871489027746875,0.60549026227668,67.47346674663726,32.52653325336274,99.9907560875463,98.72047053664137,99.68375718733665,0.12816601254326723,0.24143264486007446,-0.03054251692660059,,,,0.8577440509515971,1.0979437296728676,-0.0886923240500714,42.24794133466664,96.85688879317381,98.62900843162656,70.4384748831466,58.83338704819516,1buh
gat4_residual_02_plus_interface_node_degree,1488,410688,2309478,2309478,0.026424187504466828,0.541429999516911,61.81432133395668,38.18567866604332,99.900167523765,98.30796127473897,98.75422065072713,0.14263511677016458,0.2331471096671279,0.020248254528740857,,,,0.8200990348611279,1.035572918975208,-0.10058379209514236,40.063165788979155,95.73430097146647,98.21487799407485,69.13902189152701,56.48734491163645,1fle
gat4_residual_02_plus_interface_node_degree,1117,726050,4349423,4349423,0.024717312102130306,0.6445842367787205,71.17044280696922,28.829557193030787,99.98884374354382,99.11948212932994,99.86195870118864,0.09328801628151147,0.18321473114968348,-0.013836660272744591,,,,0.8775021906798578,1.1339708588573196,-0.1979048456009145,55.19217146734176,94.16282810801651,96.5786266362228,75.88539905178227,69.59326396255334,1gla
gat4_residual_02_plus_interface_node_degree,1164,542424,3147511,3147511,0.024609237955469012,0.5254115964318711,68.28790761470731,31.71209238529269,99.98893854254236,98.4591389761515,99.71494936792914,0.1411192089386479,0.23637192378224764,-0.03421024263596082,,,,0.8132090036157738,1.0226432495824416,-0.07018770948274468,48.472968005512925,96.27736507720151,98.12575714588448,73.2993625756987,64.48136646947135,1m10
gat4_residual_02_plus_interface_node_degree,1405,456625,2641744,2641744,0.022125631327350185,0.40991052293096764,74.31940870517383,25.680591294826172,99.88108404051465,98.49876813577882,98.64449394036666,0.1309786849378267,0.2287677252314821,-0.03274389961181586,,,,0.7160204596099236,0.8995301443410434,0.007660443086603612,39.488610554239926,96.65878463522749,98.63499264122488,69.06180159773241,56.07042423095777,1r0r
gat4_residual_02_plus_interface_node_degree,1307,218269,1112364,1112364,0.03959213492554677,0.5555680202113472,64.664244578937,35.335755421063,98.46153141307286,91.98420297889301,91.42672722238405,0.3563317513939837,0.4792301424500476,-0.19791098215854933,,,,0.8097373867230728,1.0275580650849436,-0.15125194868470507,35.769226620063215,94.7196267244355,98.00595848121658,66.8875925506399,51.92853959302519,1r8o
gat4_residual_02_plus_interface_node_degree,1389,229185,1206270,1206270,0.02889380982616872,0.4830590106472328,64.71060496978424,35.289395030215765,99.97949254968694,97.2681458210616,99.43760517960324,0.18099996244823896,0.27743760169865567,-0.029716115560581968,,,,0.7717484141474888,0.9789587583458628,-0.10813634818865622,44.23047908013961,97.45627574365484,98.84553209480464,71.53800558747211,60.84602291680328,1wmh
gat4_residual_02_plus_interface_node_degree,1002,468936,2738316,2738316,0.024826380797210345,0.49484080227706556,69.60331473804527,30.396685261954726,99.98912431547163,98.76251769964345,99.69959639428028,0.12136550684787235,0.20321154711521683,-0.010087789528218434,,,,0.7814752458933132,0.9924208594210702,-0.05013253836726163,46.59290600500454,97.0963062854638,98.60662538582106,72.5997656954128,62.96922364702595,1xg2
gat4_residual_02_plus_interface_node_degree,1107,611064,3525132,3525132,0.02563529869651822,0.5294865921726255,66.47437911577182,33.52562088422817,99.56943953497506,98.51308537239962,99.10698379521673,0.11990096522459426,0.2111851208585849,-0.02681280185082093,,,,0.8020472389264208,1.0247435095121809,-0.09378591776653018,48.35886996572043,97.73845159758943,98.88103480947665,73.61995238759853,64.70373338652202,1zhh
gat4_residual_02_plus_interface_node_degree,869,373670,2114285,2114285,0.02717089703761047,0.6185714608986275,66.31225412797389,33.68774587202612,99.81347177991276,98.03543233334226,99.01597939729034,0.15654347437323313,0.25981109329783303,-0.045109517156486,,,,0.8684632357314167,1.1075517766075562,-0.14839372668875242,42.20306155508836,96.71221414504453,98.5652832990822,70.38417242708528,58.76317785961529,2ayo
gat4_residual_02_plus_interface_node_degree,1336,553104,3157962,3157962,0.022938335058076603,0.4665509830044266,71.4945109780439,28.505489021956087,99.90001880297376,98.98771297983743,99.35870032634972,0.12612854828181122,0.20749497913552167,-0.030378698305210672,,,,0.7436643668154419,0.9623189831973664,-0.041137597346954054,43.756891311548394,97.19081761696368,98.73526027228954,71.24607579191895,60.34533055238214,2c0l
gat4_residual_02_plus_interface_node_degree,1224,243576,1326167,1326167,0.029888440061498572,0.4704443662478102,64.22389726409827,35.77610273590173,99.9523762603869,97.10439452162774,98.69940965202724,0.20879111546195583,0.31030519997301165,-0.03709180437141707,,,,0.7566584084048416,0.9634418752335754,-0.037575814879994354,41.61466843919355,96.94742444976522,98.68968237031987,70.15217540475672,58.23288087520259,2fhz
gat4_residual_02_plus_interface_node_degree,904,789192,4691369,4691369,0.02487492090137627,0.6925817868109234,67.90540198076008,32.094598019239925,99.99594521992114,99.43131709393911,99.83793643177503,0.07272367105997442,0.1552363508847158,-0.013344469436534058,,,,0.9113480670192898,1.1757166516851631,-0.17639260810150778,56.38797545023638,93.06460810826499,95.7978364097985,76.09290593001744,70.22595009527632,2fju
gat4_residual_02_plus_interface_node_degree,1263,482466,2773060,2773060,0.021830248088388914,0.4415411832869054,72.7441933732118,27.255806626788203,99.89180584745868,98.59637777584327,98.6019415375073,0.12135231898094087,0.21651105175370036,-0.01452828832504855,,,,0.7361478146740283,0.9340129984273058,-0.027868406426797998,39.357027976314974,97.30532141959205,98.91008488817408,69.13355643224452,56.04540349677175,2sic
gat4_residual_02_plus_interface_node_degree,1339,283868,1525894,1525894,0.027002503615795332,0.494077540884018,71.68860174447278,28.31139825552722,99.97815886256993,98.02267250975805,99.63542683829938,0.18109884219687192,0.283422224859269,-0.0378831201685265,,,,0.7840206186734834,0.9903462111330529,-0.09047746512764135,44.50223934296878,96.760298264588,98.5099882429579,71.50611379296333,60.96520741019721,3fpn
gat4_residual_02_plus_interface_node_degree,1304,297312,1612616,1612616,0.02565713857366704,0.4687564669902647,69.06919330534926,30.930806694650737,99.97073781078463,97.72864869228285,98.62887382985161,0.16562556583418706,0.2591745026544969,-0.004824689033313641,,,,0.7584512751703186,0.9621438798205144,-0.052029170882571356,40.5885840150414,96.14431532917051,98.37227213422166,69.48042807463153,57.080068352574756,3sgb
gat4_residual_02_plus_interface_node_degree,1345,438470,2532750,2532750,0.028634798183022545,0.5578356127503147,63.34161972312815,36.65838027687185,99.99361415832327,98.2372796314457,99.63000690948573,0.1658467057080384,0.2817565650896677,-0.042881428170433084,,,,0.8154041379221264,1.0530910878219253,-0.0927618546106069,45.0669035633205,96.94686248013596,98.58071266410029,71.8238081137104,61.53058289886955,3wdg
gat4_residual_02_plus_interface_node_degree,1329,734937,4155854,4155854,0.023206508941820154,0.5336335352521332,73.82700830139181,26.172991698608183,99.9937409601095,99.12700000136067,99.85639534016354,0.09482235079369872,0.18203968897704706,-0.021037269142122672,,,,0.7972290096457536,1.0313774598387855,-0.09997450954558712,49.06245503330964,97.71831610971674,98.85441115111358,73.95843309221162,65.32600221035824,4hwi
gat4_residual_02_plus_interface_node_degree,1109,341572,1865672,1865672,0.031382307406691984,0.5365418548150186,65.85083086435655,34.14916913564344,99.97423676413759,97.11568863958404,98.81661942720908,0.23522371169913323,0.35619520461404036,-0.09895690842048963,,,,0.8018583752931919,1.0297973006482974,-0.11755074290431743,40.687108988075074,97.27470189849492,98.86008901886291,69.77359900346899,57.37568059585182,4qjf
gat4_residual_02_plus_interface_node_degree,932,759580,4314286,4314286,0.023768412089330473,0.5918323956719932,70.16087838015746,29.839121619842544,99.98709813317886,99.05342426077569,99.71559604532476,0.08825298806917216,0.16957066037128252,-0.010438708309665349,,,,0.8304054251953025,1.0861494387811856,-0.15024441573751282,53.47005275032763,97.10231675752445,98.40437096659795,75.93721185846279,68.96439255321806,4u1c
gat4_residual_02_plus_interface_node_degree,1297,482484,2573379,2573379,0.028997219529651876,0.424798026279207,64.17933029903583,35.82066970096418,99.99419669875064,97.21814609396374,98.76648562065672,0.18141249386603536,0.30955494107261694,-0.07557172116132976,,,,0.7140956469378545,0.9152294065038162,-0.08398478461042679,50.64718411085192,97.07453028477114,98.47367993599077,74.56043202342134,66.5650493960548,5maw
gat4_residual_02_plus_interface_node_degree,1145,596545,3447138,3447138,0.025942869135537245,0.5053492472967226,68.34086280163274,31.65913719836726,99.9709996731177,97.95187286793117,99.88262726934633,0.15754662223183935,0.25413256940763207,-0.03397327059777594,,,,0.7816887691478364,1.0030147664874627,-0.07671214184914667,50.72712493668661,96.68813898580615,98.26244264082263,74.49478378875462,66.54278771033482,5mu7
gat4_residual_02_plus_interface_node_degree,1205,226540,1113469,1113469,0.03716188563364852,0.5245258962164886,56.02012889555928,43.97987110444072,99.91215679350225,94.50030899620376,97.69333497385199,0.24357706551372063,0.34117067973330184,-0.08388776505094472,,,,0.8075311778275225,1.0136900637089705,-0.2069388335954897,48.01444853875591,96.0612490948653,98.03128780415081,73.02286817145335,64.02645244117421,8enf
